case_uid,condition,seed,output_dir,control_mask_path,command
synth_0029,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0029/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0029.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0029/source.png --source_prompt 'A dog at a pool' --target_prompt 'A dog with lion head at a pool' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0029/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0029/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0029/seed_000/features --attention_part head --attention_edit lion --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0029.npy --offload
synth_0029,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0029/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0029/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0029/source.png --source_prompt 'A dog at a pool' --target_prompt 'A dog with lion head at a pool' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0029/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0029/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0029/seed_000/features --attention_part head --attention_edit lion --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0029/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0029,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0029/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0029.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0029/source.png --source_prompt 'A dog at a pool' --target_prompt 'A dog with lion head at a pool' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0029/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0029/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0029/seed_000/features --attention_part head --attention_edit lion --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0029.npy --offload
synth_0030,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0030/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0030/source.png --source_prompt 'A bear at a jungle' --target_prompt 'A bear with dog head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0030/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0030/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0030/seed_000/features --attention_part head --attention_edit dog --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy --offload
synth_0030,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0030/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0030/source.png --source_prompt 'A bear at a jungle' --target_prompt 'A bear with dog head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0030/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0030/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0030/seed_000/features --attention_part head --attention_edit dog --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy --offload
synth_0030,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0030/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0030/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0030/source.png --source_prompt 'A bear at a jungle' --target_prompt 'A bear with dog head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0030/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0030/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0030/seed_000/features --attention_part head --attention_edit dog --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0030/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0030,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0030/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0030/source.png --source_prompt 'A bear at a jungle' --target_prompt 'A bear with dog head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0030/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0030/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0030/seed_000/features --attention_part head --attention_edit dog --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0030.npy --offload
synth_0031,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0031/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0031/source.png --source_prompt 'A horse at a jungle' --target_prompt 'A horse with dragon head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0031/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0031/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0031/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy --offload
synth_0031,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0031/source.png --source_prompt 'A horse at a jungle' --target_prompt 'A horse with dragon head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy --offload
synth_0031,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0031/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0031/source.png --source_prompt 'A horse at a jungle' --target_prompt 'A horse with dragon head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0031/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0031,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0031/source.png --source_prompt 'A horse at a jungle' --target_prompt 'A horse with dragon head at a jungle' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0031.npy --offload
synth_0032,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0032/source.png --source_prompt 'A cat at a desert' --target_prompt 'A cat with dragon head at a desert' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy --offload
synth_0032,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0032/source.png --source_prompt 'A cat at a desert' --target_prompt 'A cat with dragon head at a desert' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy --offload
synth_0032,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0032/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0032/source.png --source_prompt 'A cat at a desert' --target_prompt 'A cat with dragon head at a desert' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0032/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0032,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0032/source.png --source_prompt 'A cat at a desert' --target_prompt 'A cat with dragon head at a desert' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000/features --attention_part head --attention_edit dragon --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0032.npy --offload
synth_0033,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0033/source.png --source_prompt 'A dog at a restaurant' --target_prompt 'A dog with cat head at a restaurant' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000/features --attention_part head --attention_edit cat --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy --offload
synth_0033,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0033/source.png --source_prompt 'A dog at a restaurant' --target_prompt 'A dog with cat head at a restaurant' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000/features --attention_part head --attention_edit cat --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy --offload
synth_0033,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0033/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0033/source.png --source_prompt 'A dog at a restaurant' --target_prompt 'A dog with cat head at a restaurant' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000/features --attention_part head --attention_edit cat --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0033/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0033,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0033/source.png --source_prompt 'A dog at a restaurant' --target_prompt 'A dog with cat head at a restaurant' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000/features --attention_part head --attention_edit cat --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0033.npy --offload
synth_0034,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0034/source.png --source_prompt 'A dog at a mountain' --target_prompt 'A dog with unicorn head at a mountain' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000/features --attention_part head --attention_edit unicorn --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy --offload
synth_0034,rk2_gt,0,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0034/source.png --source_prompt 'A dog at a mountain' --target_prompt 'A dog with unicorn head at a mountain' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000/features --attention_part head --attention_edit unicorn --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy --offload
synth_0034,rk2_n15_auto,0,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000,core/results/heldout_control_comparison/attention_mask_scout/synth_0034/seed_000/tdm/hybrid_binary_tdm_attention.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0034/source.png --source_prompt 'A dog at a mountain' --target_prompt 'A dog with unicorn head at a mountain' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000/features --attention_part head --attention_edit unicorn --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/results/heldout_control_comparison/attention_mask_scout/synth_0034/seed_000/tdm/hybrid_binary_tdm_attention.npy --offload
synth_0034,rk2_n15_gt,0,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0034/source.png --source_prompt 'A dog at a mountain' --target_prompt 'A dog with unicorn head at a mountain' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000/features --attention_part head --attention_edit unicorn --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/residual_rk2_n15.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0034.npy --offload
synth_0035,endpoint_gt,0,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000,core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0035.npy,cd ${REPO_ROOT}/core/third_party/FollowYourShape/src && python edit.py --source_img_dir ${REPO_ROOT}/core/data/partedit_subset/cases/synth_0035/source.png --source_prompt 'A cat at a museum' --target_prompt 'A cat with cheetah head at a museum' --guidance 2.0 --num_steps 15 --front 2 --inject 4 --seed 0 --name flux-dev --controlnet_type none --output_dir ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000 --vis_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000/tdm --feature_path ${REPO_ROOT}/core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000/features --attention_part head --attention_edit cheetah --control-plan-resolved ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/resolved_plans/endpoint_projection_n07.json --tdm_mask_mode original --control-mask-path ${REPO_ROOT}/core/protocols/gt_mask_diagnostic_v2/gt_masks/synth_0035.npy --offload
