reviewer_id,review_uid,case_uid,method,source_sha256,candidate_sha256,display_verified
reviewer_2,item_f4b26b425fed,synth_0024,residual_rk2,78197835ff6884766bce628a1a5e38573fcd4622711ea25f2ca313434f16bc52,7e5813e9923586268372128c855277ca80d0b5ee06444028eea7e747d719c7ec,True
reviewer_2,item_09a8ae0850e6,synth_0057,endpoint_projection,0e379172a6f60bdc06a88b58028a323f4eb06d3c81d4be24783bed699ce50f5b,1193af4aaaf9842b0a5e1fd65ab3121ede954c25d8dedab322171b1ee09c886a,True
reviewer_2,item_8f338bc6806b,synth_0036,endpoint_projection,84cfd41d06ab1f79d1f784df42d6f7d58793478da3c82597585e006a82dc926c,6e2c1d1496fe1e105425b22c48489beb4648611cbfb256e27bf42ce5f11f3426,True
reviewer_2,item_365ab0a40bc7,synth_0015,original_fys_tdm,d9b261fd0c97b210553cb5951d9dcadeffb18b5f37e3d3a157b0f3f200de7743,85ee4de2f4cf508bd89e1d69a54b48f3ca8e6a78a7cacdc64d7e3e73fb64408b,True
reviewer_2,item_baf60a71516e,synth_0008,endpoint_projection,a9e11e1f221eb73b9cca2adba6cb35bcfc38156dc6797cbbfdc82d35f57df25b,ac99bb329aae4de3575cf04b80000ffadbc44decf46ede5adb30e675d655b5ed,True
reviewer_2,item_ce8f10693548,synth_0056,endpoint_projection,0255afe3f1b539a20b7f06de88cf9bb463636792e47f52bd6e14887649294a66,95af19b7385642b23e733bc5f2f5355b6893a4d023851b50023380095595a808,True
reviewer_2,item_a68a18b6f4e6,synth_0034,original_fys_tdm,38588b85486a01cd4341f15213ee3861da3f7304b91fdb8bbbbd87bfb0966bb7,efc0f1381d283bf7f38b30b7ebcf22ca3113b6818d727b3ab80f7a4728563331,True
reviewer_2,item_3499d87b9113,synth_0048,residual_rk2,e388d185668f884a8d08eccf29609cd138c508d8fa547c9dd5f6a57686d526f1,48711e7a5b7d8c65a9e8b707105f1abf1373c99f66b110f5cd821a757a9d22c7,True
reviewer_2,item_c7db41e09bc9,synth_0048,endpoint_projection,e388d185668f884a8d08eccf29609cd138c508d8fa547c9dd5f6a57686d526f1,7b875ff81f3045c3893c0565b930a6fcb5b6dad6b00d4a753e318bbaa2b0d217,True
reviewer_2,item_eb2bff69562f,synth_0016,residual_rk2,b1322f0354f51bb6edf58e6301d12133572c435e16a0378a0220f9ae05220bff,8d000ce08b20f700d55120d9e7ac38d1eade1afcb187a4a5d25685d1321aec7b,True
reviewer_2,item_2d6654294a35,synth_0032,endpoint_projection,5e879b4944443b6f90e261c438d2d6c7a270b5757f294954a55a0d06789ed344,9dc39099c07a2e91e91503b4dc1772f4b8b022748f3956a8c5e276bfa95da4d9,True
reviewer_2,item_42b5583fa68d,synth_0024,original_fys_tdm,78197835ff6884766bce628a1a5e38573fcd4622711ea25f2ca313434f16bc52,3c651a43f3d6bc4777f445095a06270fdad7446d94568f04b98b3142954f412b,True
reviewer_2,item_ccc5b37ab429,synth_0038,original_fys_tdm,e419c6b72ce0606df766b976a57a9e7319bf722712af193612a921a4d6450be1,141a71571c1ae2be4806056139903b63839146578056fc634d96253ce8abdb52,True
reviewer_2,item_4055ebd13e1c,synth_0017,endpoint_projection,245f1623447aded5cf7584ff4d95c7e4e958fea968487a33c768dd23c4275c0a,682051b2537e29ccabfb15f4fbc583576578952b363da02b3c459bded77717e2,True
reviewer_2,item_3b4c42b8247c,synth_0007,original_fys_tdm,e68c9359b05c1bb262f9005b957953ed8c42d3c4a3f3320ac32d46b70bec9ac8,34674275a01ea8fc656f84c5e8f8c59a77d82e19d206777d017fba979a54a214,True
reviewer_2,item_d72444fb0eb6,synth_0000,original_fys_tdm,cc5f01ed208f72709680a9e413162afcad18157a7cab12e65c892eca53a6a80a,f5a4ffb3c4b5b1ad9d9c5193cc2271f367b77d9eae9bc08e65fbbd42bd1735b0,True
reviewer_2,item_684187671d7b,synth_0057,residual_rk2,0e379172a6f60bdc06a88b58028a323f4eb06d3c81d4be24783bed699ce50f5b,7488a7956ea003d899f39f9b9cf8abe17f74493e6eec8b7b04ec67c3b75318bb,True
reviewer_2,item_1136b024530e,synth_0001,residual_rk2,b618aa27f8557521bf28910d8dad68891096c50546696f9b5078e44ed8019c92,9b4e03dd61ad35904ef3cd0fb056ef06fb785a4a21b3162c1c84da52d0ca6be2,True
reviewer_2,item_fad9472b6c20,synth_0002,residual_rk2,06153f9c16dffc17bfd721f7e09257583ef7d6678cda9b4f65bee40e15276642,0a5914f11a58221f18976d4aef1f08ff4439853f898665fe223b29e56d8611aa,True
reviewer_2,item_763e34f5de09,synth_0008,original_fys_tdm,a9e11e1f221eb73b9cca2adba6cb35bcfc38156dc6797cbbfdc82d35f57df25b,f07c47039874d1efeb681346e474ce5fe606ac77fcf2d420a639f9f0c1517094,True
reviewer_2,item_9dd8a4a2bf86,synth_0050,original_fys_tdm,dbab9da94e3457531e2f70df8abf0b95c2970c749ac4552b6edca160a903bbf5,a9a055330717683732562ce53e409241e661e252a88651453f62281285a10fbf,True
reviewer_2,item_a658e23e4a15,synth_0031,endpoint_projection,79bb0a97fc8b87de1aa98b5c89c659d2c54620aa87a6334c4cbdc90dd740688c,8db3e31382320ca68de874f5528508386335c601ea0af05b05ea04e2f5baa74f,True
reviewer_2,item_b19ecb850cd1,synth_0005,residual_rk2,a0e6abb84c900968be160841135aca42607d6917c33f20e69aa1fa4c25ca8a2d,9773da4b12be4f7501b53c722808efc5e0c1e4533c9ee29ffd31b39810493129,True
reviewer_2,item_34d4806d8c9f,synth_0052,residual_rk2,0a550d7200e6d59265816f917ceaea4f01f292db764bf7228cda6fd922c2ac74,3c61590f881cbdec517a58b4eccb8f9af6b32d4c617e55b4a2625721e5adc945,True
reviewer_2,item_f7b03ac066da,synth_0029,endpoint_projection,2afbd90e6bc55f79c1d6c728ab851749bb2eea1648090dac31a33bb54408673d,9888ab9ccab6ffd741716f999665e9ecc45f4a9607337999173ec083c2bd063c,True
reviewer_2,item_3dc2e886ef65,synth_0052,endpoint_projection,0a550d7200e6d59265816f917ceaea4f01f292db764bf7228cda6fd922c2ac74,2fb88a1be8481b4340054e04144538b2f1baa662d297322c34605839dfd7ff6d,True
reviewer_2,item_8885c754a11c,synth_0044,original_fys_tdm,8d09eb3014b83901a88f88ef2ad23ad5137a793745bdb2c67588c6d8212c918a,398d23b3114862f8418a7653ff0673fddc1a75270fd14e3906d1b654b2a09537,True
reviewer_2,item_628fb8a35825,synth_0007,endpoint_projection,e68c9359b05c1bb262f9005b957953ed8c42d3c4a3f3320ac32d46b70bec9ac8,8b5a06981164a8931965ff2179f6d5eb3cc474e186f8eda023de75b1db0bad8c,True
reviewer_2,item_b747cbe3e18b,synth_0058,endpoint_projection,322e7164f614f82a5ff4e784cb499475c8d27211c4dc3b057a8946e8c169e9ef,68060f3ee6ec7b16b0177ad53dd13665c432a58b8da77f7dc7dd3e5aaf083894,True
reviewer_2,item_5c995f308bf5,synth_0016,original_fys_tdm,b1322f0354f51bb6edf58e6301d12133572c435e16a0378a0220f9ae05220bff,3ca121a36afa5ca01eb1183ae45f5fcf8aa575137a8e368e4b56bd947e37240a,True
reviewer_2,item_3514b24b8931,synth_0037,endpoint_projection,5a474704adb33121c37c59047a868a01d81d6ee853283a4937ea779789ae4d19,18e4c738fc55d0ba55668a67e567a53e3df6cea605271dc53e2dcb77d6927274,True
reviewer_2,item_4ce9236f2f26,synth_0022,residual_rk2,532bf193aee67e561844331495a98645bdf113475d004dc59b46b6e6dfb19173,7175f4f668c7ab1f9a4c4a747aaf17dc830e469659d0716659e819dc4cfd6542,True
reviewer_2,item_aaa28c745afd,synth_0019,original_fys_tdm,a885da67a93ec72e2926e59398f72faa3915f0412792b99b879f9a3e2fbe07fb,601929e012e29b1d0e06f0737e53104a3a0b311c65fb94044ac5401868e44113,True
reviewer_2,item_53138b26dfd8,synth_0011,residual_rk2,d10334437e175ada776b22a86905f9cfec0749fb55d8ab451720358569be886a,b972e6fe3cb48126b061a60110af600dd046a8f230ff581ffb5205160f21c86b,True
reviewer_2,item_4332ad39d260,synth_0033,endpoint_projection,8bdc74a36ac254d6ecfe3e3caaee125376bd4393abc38dabb8f2e37e45f1d4f0,b2bcaf98036c2ca1326af58a0936f1a8c673bab9de43835362b127272a20b23a,True
reviewer_2,item_b8ae24f29661,synth_0029,original_fys_tdm,2afbd90e6bc55f79c1d6c728ab851749bb2eea1648090dac31a33bb54408673d,4bc86ecd24c2f2123d9bff2b5f7df3c0c4407524261df14d9e1793963385046a,True
reviewer_2,item_809c91a7cbcf,synth_0009,original_fys_tdm,c7098c982dbc8f357439bf5c2e2c46636e5ff692a3196ef5ecc216982ca923fb,50d145cbd9506ad5d1946d0b6f172a2b7e65f0148d338d050b0ef718c72d83ec,True
reviewer_2,item_8c5020c91072,synth_0037,original_fys_tdm,5a474704adb33121c37c59047a868a01d81d6ee853283a4937ea779789ae4d19,f481ae63358865d1475b1f716bb69598f9945bb379f0b5aca8ba3ce085bddfb5,True
reviewer_2,item_335330c79dd5,synth_0043,residual_rk2,8d5c80c059b7d1323f902c1080f3ade0de917f5808de6734fde5814ee8a1f476,dd6bae6c42c28dd8ac511c9eaedbab7d556106906395624043badbb908b8a787,True
reviewer_2,item_ca83d9ad54e8,synth_0054,original_fys_tdm,46405f16a651cd3e6a71dd22c8eba36794dd81b8b97304ef8670d2027ee48b9a,eb8549f3daf94427489e4f229b33a9a353fe6606718174a63eba531483962bab,True
reviewer_2,item_78a3e3a7b66c,synth_0003,residual_rk2,5a822543d05f3072ff24abb028b84d4576ededde1313086db5f4b880e1c02911,999d0421ce344ff80c51d126890d3fb0173bfaeaf9cbe50898101f6b53c246af,True
reviewer_2,item_8216c0addee5,synth_0046,original_fys_tdm,cce9d8228a58e18fd8d8cec31ff5f0e991635f823da6b2bb61afe44c151d9b5d,60387b601e2934b371d6b23814187ac7ec9ec662a7e04ffb52a9047cfd6c4763,True
reviewer_2,item_b4a0a2124530,synth_0031,residual_rk2,79bb0a97fc8b87de1aa98b5c89c659d2c54620aa87a6334c4cbdc90dd740688c,0f105094eac83f0e768ed557e22e8650d0d64e7842dd5c03b6404c76f3b5c223,True
reviewer_2,item_d859cf558bf5,synth_0054,residual_rk2,46405f16a651cd3e6a71dd22c8eba36794dd81b8b97304ef8670d2027ee48b9a,80b2ad9377f259ae47dd143f138560150416c0316e677d0bb5226ac2848ff547,True
reviewer_2,item_2b326f0d80ad,synth_0043,endpoint_projection,8d5c80c059b7d1323f902c1080f3ade0de917f5808de6734fde5814ee8a1f476,ed6316e1238dd999b20d653a6b6a40fbfbcdd8b8c683d161ee4d83317b395d68,True
reviewer_2,item_1114f3db2f49,synth_0032,residual_rk2,5e879b4944443b6f90e261c438d2d6c7a270b5757f294954a55a0d06789ed344,d1ad2aa96989835982a40fc7ec178d439f030d7d515a13f180635532f4496437,True
reviewer_2,item_8436c82e7e6e,synth_0020,endpoint_projection,c74e49963c073745b1e2a8d821fee5379c66bb5acd2acebf62fbf697a7230478,e57c6a2eaae10df1bcca4cbc550c63834236895e57ba6092d4f4ea9f8964d04a,True
reviewer_2,item_08450cd4a487,synth_0017,residual_rk2,245f1623447aded5cf7584ff4d95c7e4e958fea968487a33c768dd23c4275c0a,6298840dacbabc5c0f1bf6ee45dc9ac57404e8bd2f32557d364c82558d6c3146,True
reviewer_2,item_3c08199beae2,synth_0035,residual_rk2,1e81c9d2670376c801ef414d1a0a9b0c1a353ad4fdc76664dcf0812fedb0ccee,1bbce23108f4def97e1922df1cb8f6e073edc33297180d9f9df2554f0ae6a65f,True
reviewer_2,item_4b90e51925c9,synth_0044,residual_rk2,8d09eb3014b83901a88f88ef2ad23ad5137a793745bdb2c67588c6d8212c918a,08484a3354f6d7fecca9a5f359b9bfeb4e0220d76a11ed3adc089e1beae54819,True
reviewer_2,item_8082cb24b6fb,synth_0016,endpoint_projection,b1322f0354f51bb6edf58e6301d12133572c435e16a0378a0220f9ae05220bff,9630f10533f642a722799bb0a1769cf41b59f6473f14f69e1777470f2d6211bf,True
reviewer_2,item_574a2b30ebea,synth_0006,original_fys_tdm,625cb403a9a4bd5a187df4ab61cb81aa1a7d801eab4b79640c5539694c46f186,8409f3b561044b61594cba056578cc944a1a2dcf47ec706030513fd3562140b7,True
reviewer_2,item_a9b403d25997,synth_0028,endpoint_projection,f03ad80412830e796b16d21c6301c331c6a4cd90b258424b2b34898444c795a7,240d02991ef6196c5e72622bb5b4e921c153db54711235c745c0c674c556fbd7,True
reviewer_2,item_6ad183f09761,synth_0015,endpoint_projection,d9b261fd0c97b210553cb5951d9dcadeffb18b5f37e3d3a157b0f3f200de7743,f477f0d6039e59ea6b5470ba9749e19a1d939d6c6d7746370c6c9576dd1bece4,True
reviewer_2,item_a2fd45ff5e03,synth_0009,residual_rk2,c7098c982dbc8f357439bf5c2e2c46636e5ff692a3196ef5ecc216982ca923fb,c0124be4f5c8ec1eee1e3a36d559bccaf7d8f1ee2788218ed90c47607a2a3b8b,True
reviewer_2,item_684dbeeae463,synth_0053,endpoint_projection,fba9a260ae813330458d8050b151a7279737429af2dc75c6814fee27e7d11576,ad1d51e8210427a4351f105af327346b39f2bcbaa83c5717de4356afa8b8dc41,True
reviewer_2,item_b84804c97d9d,synth_0019,residual_rk2,a885da67a93ec72e2926e59398f72faa3915f0412792b99b879f9a3e2fbe07fb,044b1dc9a1ced3806be08f736ca401c6b45d8bca0990d483323fce699287e240,True
reviewer_2,item_b819b6670c35,synth_0042,residual_rk2,c7e3adc078073f20907a2467f7071639a9a349c279c54ad338bfff64db429099,d71de821f607ec6ad210a07a63f0ac2b6dd62e0184907054af4bcb92d7a1b64c,True
reviewer_2,item_9d06a62eb5fd,synth_0005,endpoint_projection,a0e6abb84c900968be160841135aca42607d6917c33f20e69aa1fa4c25ca8a2d,4a7daad6bedd9370bda3701ca476fc13adac4655c1d8f57b9145d957f4e501c9,True
reviewer_2,item_aacbae84f2b3,synth_0045,endpoint_projection,f7b6833a7d2672aea5deab3d6e569026cd84d72fe87fd730c1a34b578d555223,471dfaece9998fa700d1d113e3bf18c56638a55638dd1cafb18f0fac5356da38,True
reviewer_2,item_02b55e331432,synth_0010,endpoint_projection,0f3cd46376625b70fd812c07c8ccca926169d889ca55b71a21b54aa74517cf9b,b8e0004cbb22e3d60c3f48f59081db21235d43015203bd8826b79bfc7149399f,True
reviewer_2,item_16b6b46b22ae,synth_0018,endpoint_projection,00107db62f4772225a0bc7917415dfabe1ae71915dfaefd4179012a038f94625,2718b29a20585dda5a4db99b367ebc6ad7ced48b26e4b867ffdd0728cf246821,True
reviewer_2,item_581fa98ee934,synth_0023,residual_rk2,2eefa229af3c0f553c7211f1d8e9ef2376cc4f18d5e67662ff9e48f2aa102a7b,369ad27a02a7a637f97347d375a49a2d20de98a79d71424c53b1f327d66b4803,True
reviewer_2,item_70d2c6082147,synth_0041,endpoint_projection,90b04250be827c4146cc5e99ed8c7b67305e97a5b4649bedcf81511b71d40fcc,d461c6dac760eb91d000d787ff79e7c33aa22ace030b30369120a01c48c56e5b,True
reviewer_2,item_d2a4e2e43a80,synth_0027,original_fys_tdm,d42f9f48f9669efe03040082655a988078eec3796d2b5af393df23a187b3127a,a86a2e6adfb4e81bb61690a88173105f639ad88ce9f32ae5678af26623ebee63,True
reviewer_2,item_73c3095204a0,synth_0004,original_fys_tdm,95d43a51e84af560d595399f9427637da90506b55c439af53f9877294658ea1e,559b532cf266ff1d6aafc80f0a5968db91607e6c4f29d3cdd8068b330e665844,True
reviewer_2,item_5b5f0e3d540f,synth_0057,original_fys_tdm,0e379172a6f60bdc06a88b58028a323f4eb06d3c81d4be24783bed699ce50f5b,c5952e75b55735d347fd404ae728c15fb8ac7cc3f2153788afc91a3d7a327f04,True
reviewer_2,item_c1988b236560,synth_0051,endpoint_projection,9dd9e40c5761d69234cc3379f9403540e3f04b371987a24755ab61c1a85ed895,a6cd061aca6828012f3309d9f5b7f7beacac92001af26e7a3a5abd991b42b5b1,True
reviewer_2,item_135757d43817,synth_0042,original_fys_tdm,c7e3adc078073f20907a2467f7071639a9a349c279c54ad338bfff64db429099,e312dfd6d27e858e73367009ecebcd552a12cca1a12025358dda2a375d218915,True
reviewer_2,item_246d5a7f288e,synth_0015,residual_rk2,d9b261fd0c97b210553cb5951d9dcadeffb18b5f37e3d3a157b0f3f200de7743,2688579a67e90ade55beceef40335846f6e242df3b6acfb7b607f08c3df0ca9e,True
reviewer_2,item_d46333972544,synth_0021,residual_rk2,b536d178f0c163600f772adf122d1812fcac6389cdb8c9ac0206bc0537ec0ef1,75c204a730b4df8b248d3dc04b4d1f036d02cc0ce119a4b46ede2bc9b50c7d22,True
reviewer_2,item_53978cf7d417,synth_0036,original_fys_tdm,84cfd41d06ab1f79d1f784df42d6f7d58793478da3c82597585e006a82dc926c,92e84b1cfcf2eec4118282347a62af918233bd8d1a15603b0ef9641056b1be46,True
reviewer_2,item_c4b18442af21,synth_0012,endpoint_projection,3b0bd5d4f2562425f9025bdf3d772176479ba1989bc3ca6c9a6bb882963f307d,7c8183e2982a181f0bd77bfb6c6458ca18bdb2d0e0321b762350a58f028d640e,True
reviewer_2,item_a75e2a001bc2,synth_0019,endpoint_projection,a885da67a93ec72e2926e59398f72faa3915f0412792b99b879f9a3e2fbe07fb,3f75a180e8ed0e963e2e6866378690d52bac1cdcb014fc41bd28cd4a64ec4e41,True
reviewer_2,item_efbe237b71ae,synth_0007,residual_rk2,e68c9359b05c1bb262f9005b957953ed8c42d3c4a3f3320ac32d46b70bec9ac8,8b193a11c8ada8bbb9b2e3a690277e48a278b3287bd53c2beadd31b41ee0da6c,True
reviewer_2,item_94e4dfd426bd,synth_0040,endpoint_projection,7e45e2bca6994441434e408e23c43fb866e1e1361f9877b760a7626f5af02cd6,0bef0cb252bed1cb2e26673f435bc403528d0e84347ade745dcb688c506f68a9,True
reviewer_2,item_9bc3a3d90dbb,synth_0026,original_fys_tdm,a418e14d71a17e9c5fd97456c4d53e49b8ba890d054a341ca0b03776d2c520e1,f8d1b47877831c18fb6fefa3f36a4abc513285f0522eeedb0a9f9a2f7a9d8a48,True
reviewer_2,item_1581d8016eaf,synth_0000,residual_rk2,cc5f01ed208f72709680a9e413162afcad18157a7cab12e65c892eca53a6a80a,74649f30ce1c031a7a4761dff8cdd7310630961c876c71b1279200ec51698e35,True
reviewer_2,item_6fe1588a4d81,synth_0046,endpoint_projection,cce9d8228a58e18fd8d8cec31ff5f0e991635f823da6b2bb61afe44c151d9b5d,c8515ffdb63f025a050bc005dada19294a9aa938062f7ae6fd27bd4e046e905c,True
reviewer_2,item_10edf641be6d,synth_0041,residual_rk2,90b04250be827c4146cc5e99ed8c7b67305e97a5b4649bedcf81511b71d40fcc,55662122a7a4e9f150f8d83fc4360f3bf803ce601e7416d5d96f9893f8992969,True
reviewer_2,item_f084f2c50420,synth_0028,original_fys_tdm,f03ad80412830e796b16d21c6301c331c6a4cd90b258424b2b34898444c795a7,4d9b9ed3f9129ebdcb8c115f23a2ec7d970d58aa9b9ab4a1c67357f359c1f206,True
reviewer_2,item_d5aac1476d5d,synth_0030,endpoint_projection,6bb11c4ef06e71199ce07c782abf477acca13e40bda6283f8e55451e401d4c3d,fdcc88464fdc7727bb87eb96bd774b09fa60307fcfc0bddac2466f43afd677ac,True
reviewer_2,item_edefaf01d39f,synth_0038,residual_rk2,e419c6b72ce0606df766b976a57a9e7319bf722712af193612a921a4d6450be1,904b87710d0cf7f921d9b884281ad2d44ceff8d285426526d86a1f7435e89d24,True
reviewer_2,item_5b7e81207a48,synth_0059,residual_rk2,045548f9199b33a12406940fd1f735b3d92b8614d726ecab6753ddf2bd7584dd,e03ea3842bde0bf5c4b0259ceaecb86f684cd866b4c614725d78cfee72d0a31a,True
reviewer_2,item_15a7be3d2806,synth_0046,residual_rk2,cce9d8228a58e18fd8d8cec31ff5f0e991635f823da6b2bb61afe44c151d9b5d,0bb3c1e1232cbede7b0e561a15e5238e350c05c9531723e681060f9b56d4989a,True
reviewer_2,item_a615fe2c4d94,synth_0056,residual_rk2,0255afe3f1b539a20b7f06de88cf9bb463636792e47f52bd6e14887649294a66,53c8bcc6be46a3c3ff6baba9755681c7ce74e03061c2700221e37d4a0707de76,True
reviewer_2,item_748caabdc833,synth_0050,endpoint_projection,dbab9da94e3457531e2f70df8abf0b95c2970c749ac4552b6edca160a903bbf5,e878bc4e07a8759d64a78101783aa59fb25f51d5737f3c9c9a39b03f3b0348ec,True
reviewer_2,item_ab358488893b,synth_0059,original_fys_tdm,045548f9199b33a12406940fd1f735b3d92b8614d726ecab6753ddf2bd7584dd,4af7543ad4bd206fcfb3e818aa1a268c3e9d7cfad7b63c81c3606c6a607b32b5,True
reviewer_2,item_dccf82687bea,synth_0025,endpoint_projection,6be19916a6dc9c8d0526081d632e835d8312978956008c717137323a4cb1f81e,64fc377e5ab0adc30352a6e6039c78c58d9e2e4900735f260b8095af61828742,True
reviewer_2,item_0a74e9e22620,synth_0040,residual_rk2,7e45e2bca6994441434e408e23c43fb866e1e1361f9877b760a7626f5af02cd6,0a09ee94400962a19bfdc245a59baf6fc8961c7bbed37bb24236d00c9fad2372,True
reviewer_2,item_ca8089d9daa9,synth_0040,original_fys_tdm,7e45e2bca6994441434e408e23c43fb866e1e1361f9877b760a7626f5af02cd6,f8bf6447da50f18bb405cf1e960869f165894b75f257544e73c8a20900593ccf,True
reviewer_2,item_2d67fb3efb03,synth_0039,endpoint_projection,c7ba2274dc2cdc72072bead5a71aab76af5067bd54f0ab3041eea9a9af360921,10d9c6bfb8b584e630d372c495be9d494c56de3deaa785e36ec11c63f42735a7,True
reviewer_2,item_17513e414857,synth_0044,endpoint_projection,8d09eb3014b83901a88f88ef2ad23ad5137a793745bdb2c67588c6d8212c918a,1922087ddd1147b68583faef697046dd5f2ae1e05fbd7862092c89d7010788f4,True
reviewer_2,item_1a37b91eb1fe,synth_0047,endpoint_projection,d124ca8bebee817fcf004bf61d3defd442612ed51d1d19b2c98289c2a32df98b,9b0842bea0b2dad6b4f0d15d41967c7ff160d891c648b2bee7337f99d12db321,True
reviewer_2,item_747235e9b2ef,synth_0010,original_fys_tdm,0f3cd46376625b70fd812c07c8ccca926169d889ca55b71a21b54aa74517cf9b,4478e99da81292032ac787751c1407bfdfc9cc14bc905e594af184a6375f384a,True
reviewer_2,item_6d64b77e0ecb,synth_0013,residual_rk2,f4b464d3b648c4220b6d715b669cd0680696660debf97e6c29aef503fb57d8e9,92b3e5177619a87c4f509e52dce3d0767e37ccf9d33e139b67a20866ffcc1fb2,True
reviewer_2,item_b1786639055e,synth_0049,residual_rk2,44c002f36a55477261ee81d374df42e97597db7c5211fffd78d601e84e504bd7,83743c1040eeae7bb5511c93911f652ac944490b6a5a2d148df343583ebf55e0,True
reviewer_2,item_33d64294515d,synth_0013,original_fys_tdm,f4b464d3b648c4220b6d715b669cd0680696660debf97e6c29aef503fb57d8e9,5064b00a07016bf5b55675ad6af0d3681437a9a0b120d469537f57652759fc6c,True
reviewer_2,item_05eed43d3db1,synth_0058,original_fys_tdm,322e7164f614f82a5ff4e784cb499475c8d27211c4dc3b057a8946e8c169e9ef,82e3f9325c681fa46139d25a1352a5cbf5a761e533e48cb451886a0c961feb3e,True
reviewer_2,item_65b0afe91f4c,synth_0048,original_fys_tdm,e388d185668f884a8d08eccf29609cd138c508d8fa547c9dd5f6a57686d526f1,6ee16bf5b60c48451993d8bb85c950c698ec934832a59b4aa4edd4efa6a9d3f3,True
reviewer_2,item_028070d789f2,synth_0020,residual_rk2,c74e49963c073745b1e2a8d821fee5379c66bb5acd2acebf62fbf697a7230478,d766b88a1726578336f870b414e98f32c8022e0b0b8631e3d95ef1bc5d696cc7,True
reviewer_2,item_3007890860be,synth_0009,endpoint_projection,c7098c982dbc8f357439bf5c2e2c46636e5ff692a3196ef5ecc216982ca923fb,8b77b1791bb16922f747d5c00e9e0bddadc89d19d4c2368687f04a6adea2c987,True
reviewer_2,item_5afe9be08487,synth_0008,residual_rk2,a9e11e1f221eb73b9cca2adba6cb35bcfc38156dc6797cbbfdc82d35f57df25b,4918508292a9b271e10510968bf7e4af3adf654002cf4596e80c4b1c5cbaa5a4,True
reviewer_2,item_5bc7640b1b29,synth_0030,original_fys_tdm,6bb11c4ef06e71199ce07c782abf477acca13e40bda6283f8e55451e401d4c3d,710bc7959d8ba495a0c23a5767d04a2edf3f54dbfaa8a631da3761ca4291291b,True
reviewer_2,item_d85684dedbdf,synth_0024,endpoint_projection,78197835ff6884766bce628a1a5e38573fcd4622711ea25f2ca313434f16bc52,002c031c82c112dde543cfd7d008c284437e70599b37cb0de13d6c408cc4081b,True
reviewer_2,item_4dd6ec63b70c,synth_0006,endpoint_projection,625cb403a9a4bd5a187df4ab61cb81aa1a7d801eab4b79640c5539694c46f186,b6540f99f5ee075189fef1c2a2a1ce48f18f88297a8b4e0a8b9bc3c0d1cb38a6,True
reviewer_2,item_a0f125b1c6c1,synth_0034,endpoint_projection,38588b85486a01cd4341f15213ee3861da3f7304b91fdb8bbbbd87bfb0966bb7,71ed3858eb60ddc7f54ca58be93f3ce01c8785b531cd8e4fadb25fe044f8ea65,True
reviewer_2,item_8c1ed0f8428d,synth_0030,residual_rk2,6bb11c4ef06e71199ce07c782abf477acca13e40bda6283f8e55451e401d4c3d,b6f6c8ea983450715f8eeeaab98d2ee2223d0ebfd8fd35ad765dacf78a12a0a6,True
reviewer_2,item_52f8e0f9dd89,synth_0051,residual_rk2,9dd9e40c5761d69234cc3379f9403540e3f04b371987a24755ab61c1a85ed895,8a5d9f386f87db25c3fb2c3d18f287a34b23918178856e7c9513f837cef689ff,True
reviewer_2,item_7b8edfc0a3ff,synth_0028,residual_rk2,f03ad80412830e796b16d21c6301c331c6a4cd90b258424b2b34898444c795a7,c1b1764ea1f948674db246ae4b4780167392aeb0a7e8584e95cb3307cf9831a4,True
reviewer_2,item_422f0833c3ea,synth_0035,original_fys_tdm,1e81c9d2670376c801ef414d1a0a9b0c1a353ad4fdc76664dcf0812fedb0ccee,bb5dcad8bd0c2ebc19176a236f69985c4003cb30e05d8a021dc223d9ffbc18ad,True
reviewer_2,item_1bc6a284efdb,synth_0053,residual_rk2,fba9a260ae813330458d8050b151a7279737429af2dc75c6814fee27e7d11576,dacaeec996fa60841e214ed6920248f848540c8ab5e6b81cbd4faad0692c654b,True
reviewer_2,item_0f7ca2de084d,synth_0000,endpoint_projection,cc5f01ed208f72709680a9e413162afcad18157a7cab12e65c892eca53a6a80a,f75ab332592a27e58409887810e69be6dd1925e80e095f0d4fb42db425adc6f9,True
reviewer_2,item_734165f0e810,synth_0010,residual_rk2,0f3cd46376625b70fd812c07c8ccca926169d889ca55b71a21b54aa74517cf9b,e4b601ab0d44ce5ee73a19200ad4ab95cf39f0d61d354e183677451845ffd6ce,True
reviewer_2,item_892b8995212d,synth_0047,residual_rk2,d124ca8bebee817fcf004bf61d3defd442612ed51d1d19b2c98289c2a32df98b,80859beadd8d1469ac7700f135af00715bde565e44a8c75e1b754e8d2ef6be70,True
reviewer_2,item_09a5dd900fb8,synth_0003,endpoint_projection,5a822543d05f3072ff24abb028b84d4576ededde1313086db5f4b880e1c02911,99ac3d73b182b82575c629e1209170d5c46e2c41449dcaad9f3b89c27f624ff9,True
reviewer_2,item_71738bcf44d1,synth_0011,original_fys_tdm,d10334437e175ada776b22a86905f9cfec0749fb55d8ab451720358569be886a,4581e32a49f9da2ec945b0a915d9807c87fb6cf862bd9dfdb5d61244ac8d180b,True
reviewer_2,item_4df325bc7cee,synth_0027,endpoint_projection,d42f9f48f9669efe03040082655a988078eec3796d2b5af393df23a187b3127a,fbef9afbcab16a31ea7db07ec86ff72167057156678932b1c3928b2d69b0e1fd,True
